1,2020-01-01,2020,1,1
1234,2023-05-18,2023,5,18
1235,2023-05-19,2023,5,19
1236,2023-05-20,2023,5,20
1237,2023-05-21,2023,5,21
1238,2023-05-22,2023,5,22
1239,2023-05-23,2023,5,23
1240,2023-05-24,2023,5,24
1241,2023-05-25,2023,5,25
1242,2023-05-26,2023,5,26
1243,2023-05-27,2023,5,27
1244,2023-05-28,2023,5,28
1245,2023-05-29,2023,5,29
1246,2023-05-30,2023,5,30
1247,2023-05-31,2023,5,31
1248,2023-06-01,2023,6,1
1249,2023-06-02,2023,6,2
1250,2023-06-03,2023,6,3
1251,2023-06-04,2023,6,4
1252,2023-06-05,2023,6,5
1253,2023-06-06,2023,6,6
1254,2023-06-07,2023,6,7
1255,2023-06-08,2023,6,8
1256,2023-06-09,2023,6,9
1257,2023-06-10,2023,6,10
1258,2023-06-11,2023,6,11
1259,2023-06-12,2023,6,12
1260,2023-06-13,2023,6,13
1261,2023-06-14,2023,6,14
1262,2023-06-15,2023,6,15
1263,2023-06-16,2023,6,16
1264,2023-06-17,2023,6,17
1265,2023-06-18,2023,6,18
1266,2023-06-19,2023,6,19
1267,2023-06-20,2023,6,20
1268,2023-06-21,2023,6,21
1269,2023-06-22,2023,6,22
1270,2023-06-23,2023,6,23
1271,2023-06-24,2023,6,24
1272,2023-06-25,2023,6,25
1273,2023-06-26,2023,6,26
1274,2023-06-27,2023,6,27
1275,2023-06-28,2023,6,28
1276,2023-06-29,2023,6,29
1277,2023-06-30,2023,6,30
1278,2023-07-01,2023,7,1
1279,2023-07-02,2023,7,2
1280,2023-07-03,2023,7,3
1281,2023-07-04,2023,7,4
1282,2023-07-05,2023,7,5
1283,2023-07-06,2023,7,6
1284,2023-07-07,2023,7,7
1285,2023-07-08,2023,7,8
1286,2023-07-09,2023,7,9
1287,2023-07-10,2023,7,10
1288,2023-07-11,2023,7,11
1289,2023-07-12,2023,7,12
1290,2023-07-13,2023,7,13
1291,2023-07-14,2023,7,14
1292,2023-07-15,2023,7,15
1293,2023-07-16,2023,7,16
1294,2023-07-17,2023,7,17
1295,2023-07-18,2023,7,18
1296,2023-07-19,2023,7,19
1297,2023-07-20,2023,7,20
1298,2023-07-21,2023,7,21
1299,2023-07-22,2023,7,22
1300,2023-07-23,2023,7,23
1301,2023-07-24,2023,7,24
1302,2023-07-25,2023,7,25
1303,2023-07-26,2023,7,26
1304,2023-07-27,2023,7,27
1305,2023-07-28,2023,7,28
1306,2023-07-29,2023,7,29
1307,2023-07-30,2023,7,30
1308,2023-07-31,2023,7,31
1309,2023-08-01,2023,8,1
1310,2023-08-02,2023,8,2
1311,2023-08-03,2023,8,3
1312,2023-08-04,2023,8,4
1313,2023-08-05,2023,8,5
1314,2023-08-06,2023,8,6
1315,2023-08-07,2023,8,7
1316,2023-08-08,2023,8,8
1317,2023-08-09,2023,8,9
1318,2023-08-10,2023,8,10
1319,2023-08-11,2023,8,11
1320,2023-08-12,2023,8,12
1321,2023-08-13,2023,8,13
1322,2023-08-14,2023,8,14
1323,2023-08-15,2023,8,15
1324,2023-08-16,2023,8,16
1325,2023-08-17,2023,8,17
1326,2023-08-18,2023,8,18
1327,2023-08-19,2023,8,19
1328,2023-08-20,2023,8,20
1329,2023-08-21,2023,8,21
1330,2023-08-22,2023,8,22
1331,2023-08-23,2023,8,23
1332,2023-08-24,2023,8,24
1333,2023-08-25,2023,8,25
1334,2023-08-26,2023,8,26
1335,2023-08-27,2023,8,27
1336,2023-08-28,2023,8,28
1337,2023-08-29,2023,8,29
1338,2023-08-30,2023,8,30
1339,2023-08-31,2023,8,31
1340,2023-09-01,2023,9,1
1341,2023-09-02,2023,9,2
1342,2023-09-03,2023,9,3
1343,2023-09-04,2023,9,4
1344,2023-09-05,2023,9,5
1345,2023-09-06,2023,9,6
1346,2023-09-07,2023,9,7
1347,2023-09-08,2023,9,8
1348,2023-09-09,2023,9,9
1349,2023-09-10,2023,9,10
1350,2023-09-11,2023,9,11
1351,2023-09-12,2023,9,12
1352,2023-09-13,2023,9,13
1353,2023-09-14,2023,9,14
1354,2023-09-15,2023,9,15
1355,2023-09-16,2023,9,16
1356,2023-09-17,2023,9,17
1357,2023-09-18,2023,9,18
1358,2023-09-19,2023,9,19
1359,2023-09-20,2023,9,20
1360,2023-09-21,2023,9,21
1361,2023-09-22,2023,9,22
1362,2023-09-23,2023,9,23
1363,2023-09-24,2023,9,24
1364,2023-09-25,2023,9,25
1365,2023-09-26,2023,9,26
1366,2023-09-27,2023,9,27
1367,2023-09-28,2023,9,28
1368,2023-09-29,2023,9,29
1369,2023-09-30,2023,9,30
1370,2023-10-01,2023,10,1
1371,2023-10-02,2023,10,2
1372,2023-10-03,2023,10,3
1373,2023-10-04,2023,10,4
1374,2023-10-05,2023,10,5
1375,2023-10-06,2023,10,6
1376,2023-10-07,2023,10,7
1377,2023-10-08,2023,10,8
1378,2023-10-09,2023,10,9
1379,2023-10-10,2023,10,10
1380,2023-10-11,2023,10,11
1381,2023-10-12,2023,10,12
1382,2023-10-13,2023,10,13
1383,2023-10-14,2023,10,14
1384,2023-10-15,2023,10,15
1385,2023-10-16,2023,10,16
1386,2023-10-17,2023,10,17
1387,2023-10-18,2023,10,18
1388,2023-10-19,2023,10,19
1389,2023-10-20,2023,10,20
1390,2023-10-21,2023,10,21
1391,2023-10-22,2023,10,22
1392,2023-10-23,2023,10,23
1393,2023-10-24,2023,10,24
1394,2023-10-25,2023,10,25
1395,2023-10-26,2023,10,26
1396,2023-10-27,2023,10,27
1397,2023-10-28,2023,10,28
1398,2023-10-29,2023,10,29
1399,2023-10-30,2023,10,30
1400,2023-10-31,2023,10,31
1401,2023-11-01,2023,11,1
1402,2023-11-02,2023,11,2
1403,2023-11-03,2023,11,3
1404,2023-11-04,2023,11,4
1405,2023-11-05,2023,11,5
1406,2023-11-06,2023,11,6
1407,2023-11-07,2023,11,7
1408,2023-11-08,2023,11,8
1409,2023-11-09,2023,11,9
1410,2023-11-10,2023,11,10
1411,2023-11-11,2023,11,11
1412,2023-11-12,2023,11,12
1413,2023-11-13,2023,11,13
1414,2023-11-14,2023,11,14
1415,2023-11-15,2023,11,15
1416,2023-11-16,2023,11,16
1417,2023-11-17,2023,11,17
1418,2023-11-18,2023,11,18
1419,2023-11-19,2023,11,19
1420,2023-11-20,2023,11,20
1421,2023-11-21,2023,11,21
1422,2023-11-22,2023,11,22
1423,2023-11-23,2023,11,23
1424,2023-11-24,2023,11,24
1425,2023-11-25,2023,11,25
1426,2023-11-26,2023,11,26
1427,2023-11-27,2023,11,27
1428,2023-11-28,2023,11,28
1429,2023-11-29,2023,11,29
1430,2023-11-30,2023,11,30
1431,2023-12-01,2023,12,1
1432,2023-12-02,2023,12,2
1433,2023-12-03,2023,12,3
1434,2023-12-04,2023,12,4
1435,2023-12-05,2023,12,5
1436,2023-12-06,2023,12,6
1437,2023-12-07,2023,12,7
1438,2023-12-08,2023,12,8
1439,2023-12-09,2023,12,9
1440,2023-12-10,2023,12,10
1441,2023-12-11,2023,12,11
1442,2023-12-12,2023,12,12
1443,2023-12-13,2023,12,13
1444,2023-12-14,2023,12,14
1445,2023-12-15,2023,12,15
1446,2023-12-16,2023,12,16
1447,2023-12-17,2023,12,17
1448,2023-12-18,2023,12,18
1449,2023-12-19,2023,12,19
1450,2023-12-20,2023,12,20
1451,2023-12-21,2023,12,21
1452,2023-12-22,2023,12,22
1453,2023-12-23,2023,12,23
1454,2023-12-24,2023,12,24
1455,2023-12-25,2023,12,25
1456,2023-12-26,2023,12,26
1457,2023-12-27,2023,12,27
1458,2023-12-28,2023,12,28
1459,2023-12-29,2023,12,29
1460,2023-12-30,2023,12,30
1461,2023-12-31,2023,12,31
1462,2024-01-01,2024,1,1
1463,2024-01-02,2024,1,2
1464,2024-01-03,2024,1,3
1465,2024-01-04,2024,1,4
1466,2024-01-05,2024,1,5
1467,2024-01-06,2024,1,6
1468,2024-01-07,2024,1,7
1469,2024-01-08,2024,1,8
1470,2024-01-09,2024,1,9
1471,2024-01-10,2024,1,10
1472,2024-01-11,2024,1,11
1473,2024-01-12,2024,1,12
1474,2024-01-13,2024,1,13
1475,2024-01-14,2024,1,14
1476,2024-01-15,2024,1,15
1477,2024-01-16,2024,1,16
1478,2024-01-17,2024,1,17
1479,2024-01-18,2024,1,18
1480,2024-01-19,2024,1,19
1481,2024-01-20,2024,1,20
1482,2024-01-21,2024,1,21
1483,2024-01-22,2024,1,22
1484,2024-01-23,2024,1,23
1485,2024-01-24,2024,1,24
1486,2024-01-25,2024,1,25
1487,2024-01-26,2024,1,26
1488,2024-01-27,2024,1,27
1489,2024-01-28,2024,1,28
1490,2024-01-29,2024,1,29
1491,2024-01-30,2024,1,30
1492,2024-01-31,2024,1,31
1493,2024-02-01,2024,2,1
1494,2024-02-02,2024,2,2
1495,2024-02-03,2024,2,3
1496,2024-02-04,2024,2,4
1497,2024-02-05,2024,2,5
1498,2024-02-06,2024,2,6
1499,2024-02-07,2024,2,7
1500,2024-02-08,2024,2,8
1501,2024-02-09,2024,2,9
1502,2024-02-10,2024,2,10
1503,2024-02-11,2024,2,11
1504,2024-02-12,2024,2,12
1505,2024-02-13,2024,2,13
1506,2024-02-14,2024,2,14
1507,2024-02-15,2024,2,15
1508,2024-02-16,2024,2,16
1509,2024-02-17,2024,2,17
1510,2024-02-18,2024,2,18
1511,2024-02-19,2024,2,19
1512,2024-02-20,2024,2,20
1513,2024-02-21,2024,2,21
1514,2024-02-22,2024,2,22
1515,2024-02-23,2024,2,23
1516,2024-02-24,2024,2,24
1517,2024-02-25,2024,2,25
1518,2024-02-26,2024,2,26
1519,2024-02-27,2024,2,27
1520,2024-02-28,2024,2,28
1521,2024-02-29,2024,2,29
1522,2024-03-01,2024,3,1
1523,2024-03-02,2024,3,2
1524,2024-03-03,2024,3,3
1525,2024-03-04,2024,3,4
1526,2024-03-05,2024,3,5
1527,2024-03-06,2024,3,6
1528,2024-03-07,2024,3,7
1529,2024-03-08,2024,3,8
1530,2024-03-09,2024,3,9
1531,2024-03-10,2024,3,10
1532,2024-03-11,2024,3,11
1533,2024-03-12,2024,3,12
1534,2024-03-13,2024,3,13
1535,2024-03-14,2024,3,14
1536,2024-03-15,2024,3,15
1537,2024-03-16,2024,3,16
1538,2024-03-17,2024,3,17
1539,2024-03-18,2024,3,18
1540,2024-03-19,2024,3,19
1541,2024-03-20,2024,3,20
1542,2024-03-21,2024,3,21
1543,2024-03-22,2024,3,22
1544,2024-03-23,2024,3,23
1545,2024-03-24,2024,3,24
1546,2024-03-25,2024,3,25
1547,2024-03-26,2024,3,26
1548,2024-03-27,2024,3,27
1549,2024-03-28,2024,3,28
1550,2024-03-29,2024,3,29
1551,2024-03-30,2024,3,30
1552,2024-03-31,2024,3,31
1553,2024-04-01,2024,4,1
1554,2024-04-02,2024,4,2
1555,2024-04-03,2024,4,3
1556,2024-04-04,2024,4,4
1557,2024-04-05,2024,4,5
1558,2024-04-06,2024,4,6
1559,2024-04-07,2024,4,7
1560,2024-04-08,2024,4,8
1561,2024-04-09,2024,4,9
1562,2024-04-10,2024,4,10
1563,2024-04-11,2024,4,11
1564,2024-04-12,2024,4,12
1565,2024-04-13,2024,4,13
1566,2024-04-14,2024,4,14
1567,2024-04-15,2024,4,15
1568,2024-04-16,2024,4,16
1569,2024-04-17,2024,4,17
1570,2024-04-18,2024,4,18
1571,2024-04-19,2024,4,19
1572,2024-04-20,2024,4,20
1573,2024-04-21,2024,4,21
1574,2024-04-22,2024,4,22
1575,2024-04-23,2024,4,23
1576,2024-04-24,2024,4,24
1577,2024-04-25,2024,4,25
1578,2024-04-26,2024,4,26
1579,2024-04-27,2024,4,27
1580,2024-04-28,2024,4,28
1581,2024-04-29,2024,4,29
1582,2024-04-30,2024,4,30
1583,2024-05-01,2024,5,1
1584,2024-05-02,2024,5,2
1585,2024-05-03,2024,5,3
1586,2024-05-04,2024,5,4
1587,2024-05-05,2024,5,5
1588,2024-05-06,2024,5,6
1589,2024-05-07,2024,5,7
1590,2024-05-08,2024,5,8
1591,2024-05-09,2024,5,9
1592,2024-05-10,2024,5,10
1593,2024-05-11,2024,5,11
1594,2024-05-12,2024,5,12
1595,2024-05-13,2024,5,13
1596,2024-05-14,2024,5,14
1597,2024-05-15,2024,5,15
1598,2024-05-16,2024,5,16
1599,2024-05-17,2024,5,17
1600,2024-05-18,2024,5,18
1601,2024-05-19,2024,5,19
1602,2024-05-20,2024,5,20
1603,2024-05-21,2024,5,21
1604,2024-05-22,2024,5,22
1605,2024-05-23,2024,5,23
1606,2024-05-24,2024,5,24
1607,2024-05-25,2024,5,25
1608,2024-05-26,2024,5,26
1609,2024-05-27,2024,5,27
1610,2024-05-28,2024,5,28
1611,2024-05-29,2024,5,29
1612,2024-05-30,2024,5,30
1613,2024-05-31,2024,5,31
1614,2024-06-01,2024,6,1
1615,2024-06-02,2024,6,2
1616,2024-06-03,2024,6,3
1617,2024-06-04,2024,6,4
1618,2024-06-05,2024,6,5
1619,2024-06-06,2024,6,6
1620,2024-06-07,2024,6,7
1621,2024-06-08,2024,6,8
1622,2024-06-09,2024,6,9
1623,2024-06-10,2024,6,10
1624,2024-06-11,2024,6,11
1625,2024-06-12,2024,6,12
1626,2024-06-13,2024,6,13
1627,2024-06-14,2024,6,14
1628,2024-06-15,2024,6,15
1629,2024-06-16,2024,6,16
1630,2024-06-17,2024,6,17
1631,2024-06-18,2024,6,18
1632,2024-06-19,2024,6,19
1633,2024-06-20,2024,6,20
1634,2024-06-21,2024,6,21
1635,2024-06-22,2024,6,22
1636,2024-06-23,2024,6,23
1637,2024-06-24,2024,6,24
1638,2024-06-25,2024,6,25
1639,2024-06-26,2024,6,26
1640,2024-06-27,2024,6,27
1641,2024-06-28,2024,6,28
1642,2024-06-29,2024,6,29
1643,2024-06-30,2024,6,30
1644,2024-07-01,2024,7,1
1645,2024-07-02,2024,7,2
1646,2024-07-03,2024,7,3
1647,2024-07-04,2024,7,4
1648,2024-07-05,2024,7,5
1649,2024-07-06,2024,7,6
1650,2024-07-07,2024,7,7
1651,2024-07-08,2024,7,8
1652,2024-07-09,2024,7,9
1653,2024-07-10,2024,7,10
1654,2024-07-11,2024,7,11
1655,2024-07-12,2024,7,12
1656,2024-07-13,2024,7,13
1657,2024-07-14,2024,7,14
1658,2024-07-15,2024,7,15
1659,2024-07-16,2024,7,16
1660,2024-07-17,2024,7,17
1661,2024-07-18,2024,7,18
1662,2024-07-19,2024,7,19
1663,2024-07-20,2024,7,20
1664,2024-07-21,2024,7,21
1665,2024-07-22,2024,7,22
1666,2024-07-23,2024,7,23
1667,2024-07-24,2024,7,24
1668,2024-07-25,2024,7,25
1669,2024-07-26,2024,7,26
1670,2024-07-27,2024,7,27
1671,2024-07-28,2024,7,28
1672,2024-07-29,2024,7,29
1673,2024-07-30,2024,7,30
1674,2024-07-31,2024,7,31
1675,2024-08-01,2024,8,1
1676,2024-08-02,2024,8,2
1677,2024-08-03,2024,8,3
1678,2024-08-04,2024,8,4
1679,2024-08-05,2024,8,5
1680,2024-08-06,2024,8,6
1681,2024-08-07,2024,8,7
1682,2024-08-08,2024,8,8
1683,2024-08-09,2024,8,9
1684,2024-08-10,2024,8,10
1685,2024-08-11,2024,8,11
1686,2024-08-12,2024,8,12
1687,2024-08-13,2024,8,13
1688,2024-08-14,2024,8,14
1689,2024-08-15,2024,8,15
1690,2024-08-16,2024,8,16
1691,2024-08-17,2024,8,17
1692,2024-08-18,2024,8,18
1693,2024-08-19,2024,8,19
1694,2024-08-20,2024,8,20
1695,2024-08-21,2024,8,21
1696,2024-08-22,2024,8,22
1697,2024-08-23,2024,8,23
1698,2024-08-24,2024,8,24
1699,2024-08-25,2024,8,25
1700,2024-08-26,2024,8,26
1701,2024-08-27,2024,8,27
1702,2024-08-28,2024,8,28
1703,2024-08-29,2024,8,29
1704,2024-08-30,2024,8,30
1705,2024-08-31,2024,8,31
1706,2024-09-01,2024,9,1
1707,2024-09-02,2024,9,2
1708,2024-09-03,2024,9,3
1709,2024-09-04,2024,9,4
1710,2024-09-05,2024,9,5
1711,2024-09-06,2024,9,6
1712,2024-09-07,2024,9,7
1713,2024-09-08,2024,9,8
1714,2024-09-09,2024,9,9
1715,2024-09-10,2024,9,10
1716,2024-09-11,2024,9,11
1717,2024-09-12,2024,9,12
1718,2024-09-13,2024,9,13
1719,2024-09-14,2024,9,14
1720,2024-09-15,2024,9,15
1721,2024-09-16,2024,9,16
1722,2024-09-17,2024,9,17
1723,2024-09-18,2024,9,18
1724,2024-09-19,2024,9,19
1725,2024-09-20,2024,9,20
1726,2024-09-21,2024,9,21
1727,2024-09-22,2024,9,22
1728,2024-09-23,2024,9,23
1729,2024-09-24,2024,9,24
1730,2024-09-25,2024,9,25
1731,2024-09-26,2024,9,26
1732,2024-09-27,2024,9,27
1733,2024-09-28,2024,9,28
1734,2024-09-29,2024,9,29
1735,2024-09-30,2024,9,30
1736,2024-10-01,2024,10,1
1737,2024-10-02,2024,10,2
1738,2024-10-03,2024,10,3
1739,2024-10-04,2024,10,4
1740,2024-10-05,2024,10,5
1741,2024-10-06,2024,10,6
1742,2024-10-07,2024,10,7
1743,2024-10-08,2024,10,8
1744,2024-10-09,2024,10,9
1745,2024-10-10,2024,10,10
1746,2024-10-11,2024,10,11
1747,2024-10-12,2024,10,12
1748,2024-10-13,2024,10,13
1749,2024-10-14,2024,10,14
1750,2024-10-15,2024,10,15
1751,2024-10-16,2024,10,16
1752,2024-10-17,2024,10,17
1753,2024-10-18,2024,10,18
1754,2024-10-19,2024,10,19
1755,2024-10-20,2024,10,20
1756,2024-10-21,2024,10,21
1757,2024-10-22,2024,10,22
1758,2024-10-23,2024,10,23
1759,2024-10-24,2024,10,24
1760,2024-10-25,2024,10,25
1761,2024-10-26,2024,10,26
1762,2024-10-27,2024,10,27
1763,2024-10-28,2024,10,28
1764,2024-10-29,2024,10,29
1765,2024-10-30,2024,10,30
1766,2024-10-31,2024,10,31
1767,2024-11-01,2024,11,1
1768,2024-11-02,2024,11,2
1769,2024-11-03,2024,11,3
1770,2024-11-04,2024,11,4
1771,2024-11-05,2024,11,5
1772,2024-11-06,2024,11,6
1773,2024-11-07,2024,11,7
1774,2024-11-08,2024,11,8
1775,2024-11-09,2024,11,9
1776,2024-11-10,2024,11,10
1777,2024-11-11,2024,11,11
1778,2024-11-12,2024,11,12
1779,2024-11-13,2024,11,13
1780,2024-11-14,2024,11,14
1781,2024-11-15,2024,11,15
1782,2024-11-16,2024,11,16
1783,2024-11-17,2024,11,17
1784,2024-11-18,2024,11,18
1785,2024-11-19,2024,11,19
1786,2024-11-20,2024,11,20
1787,2024-11-21,2024,11,21
1788,2024-11-22,2024,11,22
1789,2024-11-23,2024,11,23
1790,2024-11-24,2024,11,24
1791,2024-11-25,2024,11,25
1792,2024-11-26,2024,11,26
1793,2024-11-27,2024,11,27
1794,2024-11-28,2024,11,28
1795,2024-11-29,2024,11,29
1796,2024-11-30,2024,11,30
1797,2024-12-01,2024,12,1
1798,2024-12-02,2024,12,2
1799,2024-12-03,2024,12,3
1800,2024-12-04,2024,12,4
1801,2024-12-05,2024,12,5
1802,2024-12-06,2024,12,6
1803,2024-12-07,2024,12,7
1804,2024-12-08,2024,12,8
1805,2024-12-09,2024,12,9
1806,2024-12-10,2024,12,10
1807,2024-12-11,2024,12,11
1808,2024-12-12,2024,12,12
1809,2024-12-13,2024,12,13
1810,2024-12-14,2024,12,14
1811,2024-12-15,2024,12,15
1812,2024-12-16,2024,12,16
1813,2024-12-17,2024,12,17
1814,2024-12-18,2024,12,18
1815,2024-12-19,2024,12,19
1816,2024-12-20,2024,12,20
1817,2024-12-21,2024,12,21
1818,2024-12-22,2024,12,22
1819,2024-12-23,2024,12,23
1820,2024-12-24,2024,12,24
1821,2024-12-25,2024,12,25
1822,2024-12-26,2024,12,26
1823,2024-12-27,2024,12,27
1824,2024-12-28,2024,12,28
1825,2024-12-29,2024,12,29
1826,2024-12-30,2024,12,30
1827,2024-12-31,2024,12,31
