3,5,2,927,10,38.50,41.54,385.00
6,10,2,996,8,80.90,25.92,647.20
3,8,2,873,3,31.48,2.31,94.44
5,3,3,906,5,66.25,8.35,331.25
5,5,2,889,1,56.40,23.88,56.40
6,2,3,817,1,19.09,11.59,19.09
5,2,4,914,2,57.31,13.19,114.62
5,3,4,984,2,70.41,48.71,140.82
4,1,3,983,5,17.34,47.13,86.70
5,2,4,1093,4,77.43,48.28,309.72
4,6,3,984,7,95.83,21.41,670.81
6,8,4,1015,2,57.04,34.77,114.08
3,2,3,910,6,16.09,30.90,96.54
5,6,3,804,8,39.93,31.28,319.44
6,5,3,963,10,93.25,18.28,932.50
5,6,4,996,2,66.27,46.12,132.54
6,9,2,878,1,100.73,13.29,100.73
1,3,2,1096,4,88.91,22.03,355.64
5,8,3,754,1,17.13,24.76,17.13
2,9,4,771,5,79.85,49.39,399.25
1,5,3,1004,3,52.29,36.51,156.87
1,2,4,1008,3,29.46,13.33,88.38
3,8,4,738,7,78.57,42.17,549.99
1,1,2,824,2,45.04,2.13,90.08
1,3,4,999,6,46.79,30.55,280.74
5,6,3,919,1,13.52,35.21,13.52
2,9,4,763,8,36.92,44.02,295.36
4,2,4,873,6,79.02,21.79,474.12
4,1,4,1000,7,67.00,26.60,469.00
2,10,3,1038,1,8.96,46.90,8.96
2,6,3,905,2,78.21,1.06,156.42
1,10,1,899,5,11.88,13.83,59.40
4,10,4,902,2,27.18,3.30,54.36
2,5,2,808,6,12.63,36.59,75.78
3,4,1,776,2,34.83,30.43,69.66
4,6,2,1069,10,91.37,7.14,913.70
1,2,1,746,7,39.40,11.86,275.80
6,1,2,1093,3,42.73,7.94,128.19
1,6,4,779,5,4.63,29.50,23.15
5,6,2,950,3,7.93,28.11,23.79
5,7,1,877,2,44.15,10.09,88.30
6,2,2,797,4,81.27,35.55,325.08
2,1,2,760,6,88.11,28.58,528.66
3,5,2,781,8,42.46,8.50,339.68
2,7,3,786,5,85.38,43.61,426.90
4,3,4,819,6,7.55,5.67,45.30
5,2,1,1095,6,19.12,24.53,114.72
3,3,3,1086,10,44.84,21.63,448.40
1,2,3,785,6,99.48,42.88,596.88
4,8,2,735,9,71.44,14.51,642.96
1,10,2,841,7,23.63,7.96,165.41
5,1,2,914,2,56.53,42.33,113.06
1,3,3,816,10,61.49,7.38,614.90
1,10,1,780,2,42.19,16.35,84.38
3,9,1,1056,6,17.40,16.47,104.40
4,7,2,745,1,49.28,28.06,49.28
2,6,2,857,3,3.91,26.13,11.73
4,2,2,1026,5,28.70,25.70,143.50
1,8,3,1090,1,59.07,51.00,59.07
3,2,3,851,10,64.62,10.53,646.20
4,7,3,896,8,61.38,14.62,491.04
4,1,3,745,10,28.94,34.09,289.40
5,6,3,1030,7,81.69,19.15,571.83
3,9,1,742,1,13.80,39.67,13.80
1,10,2,943,10,71.09,29.47,710.90
6,3,3,1035,3,32.35,20.03,97.05
1,6,2,1041,6,9.67,8.08,58.02
6,10,4,1065,10,62.76,9.94,627.60
1,5,2,1037,1,9.76,18.57,9.76
1,3,4,952,1,84.63,3.68,84.63
5,10,4,966,9,79.52,22.11,715.68
4,7,2,876,10,93.56,11.32,935.60
4,8,3,1034,9,59.19,34.97,532.71
6,9,3,958,3,69.70,5.33,209.10
3,3,2,900,1,92.52,28.70,92.52
4,6,2,1087,5,58.08,47.95,290.40
6,4,2,904,8,47.57,28.63,380.56
3,5,1,999,8,78.67,11.35,629.36
3,3,4,842,8,78.93,18.46,631.44
1,7,4,1023,7,63.47,43.74,444.29
4,5,4,972,8,15.02,19.02,120.16
5,4,3,1057,9,59.86,8.57,538.74
2,7,2,932,8,51.31,47.86,410.48
3,3,1,734,10,25.10,3.16,251.00
4,1,1,904,9,70.64,5.94,635.76
2,8,4,889,6,58.47,2.01,350.82
6,1,4,1013,8,17.74,28.02,141.92
1,4,2,978,4,78.84,31.28,315.36
4,9,3,936,4,27.40,9.96,109.60
1,5,3,970,5,37.54,16.91,187.70
3,5,2,824,6,87.06,33.97,522.36
1,7,3,1050,6,39.37,36.07,236.22
4,4,2,988,4,75.22,15.36,300.88
5,6,3,951,7,23.68,8.24,165.76
3,10,3,1053,7,10.95,7.60,76.65
3,10,2,1073,4,63.60,26.86,254.40
1,7,2,1068,1,15.15,26.85,15.15
5,8,2,798,2,81.86,46.88,163.72
5,2,1,1094,9,53.25,43.76,479.25
6,3,3,873,4,73.62,21.83,294.48
5,5,4,901,2,65.82,36.03,131.64
2,3,1,891,3,66.04,8.97,198.12
1,10,2,894,5,21.65,48.93,108.25
1,5,3,786,5,64.73,16.57,323.65
2,4,3,893,8,32.12,5.57,256.96
1,1,2,1074,6,11.39,36.10,68.34
2,3,3,942,5,25.92,43.39,129.60
4,5,4,964,5,1.46,46.83,7.30
1,7,4,776,10,48.36,12.70,483.60
3,4,2,812,1,6.10,50.22,6.10
5,2,2,751,3,97.89,27.90,293.67
4,3,1,973,1,23.18,16.39,23.18
6,8,3,948,8,64.18,6.90,513.44
3,5,2,789,5,35.18,12.50,175.90
2,9,3,964,10,32.97,6.78,329.70
4,2,1,849,3,18.57,6.88,55.71
3,5,2,916,8,33.51,15.38,268.08
1,1,2,1072,6,47.90,3.22,287.40
1,2,3,1022,4,92.24,42.82,368.96
1,10,4,1051,5,35.88,36.27,179.40
3,1,2,1052,3,95.87,22.86,287.61
4,10,3,1031,1,76.95,6.46,76.95
3,4,3,1011,6,47.21,6.80,283.26
5,8,4,880,10,29.32,37.61,293.20
3,2,4,967,5,58.90,12.94,294.50
2,7,2,873,1,66.04,25.92,66.04
4,4,2,916,3,54.34,31.38,163.02
5,2,1,766,2,18.18,17.68,36.36
4,4,3,749,1,84.23,4.28,84.23
4,7,3,1083,2,91.76,7.77,183.52
3,8,3,841,9,55.06,28.09,495.54
1,7,1,1010,6,47.26,9.82,283.56
3,6,3,893,10,2.36,33.77,23.60
6,8,3,926,1,8.01,36.09,8.01
5,3,4,789,3,6.87,21.13,20.61
1,8,4,743,8,10.28,34.31,82.24
6,7,3,779,2,53.97,5.01,107.94
6,9,4,977,1,36.22,16.48,36.22
4,2,3,945,6,55.38,16.94,332.28
3,1,3,934,10,33.91,49.27,339.10
5,5,4,1003,8,1.79,9.14,14.32
5,9,4,874,9,38.44,46.19,345.96
1,8,2,1032,2,36.88,45.54,73.76
5,5,2,1062,9,49.86,48.76,448.74
1,8,4,1067,7,5.33,1.19,37.31
1,8,4,1023,7,79.82,35.13,558.74
1,10,1,1050,6,53.53,50.16,321.18
3,8,2,844,4,88.36,31.49,353.44
4,4,2,738,3,4.89,26.06,14.67
4,6,2,915,3,26.86,15.75,80.58
4,2,2,741,3,40.59,48.37,121.77
1,2,2,923,8,33.64,11.11,269.12
2,8,2,885,6,72.74,26.24,436.44
6,3,3,1084,7,9.85,44.37,68.95
1,7,3,900,5,60.69,3.65,303.45
1,10,1,940,2,15.23,8.35,30.46
4,8,1,1000,1,96.08,4.76,96.08
2,2,2,874,8,51.84,37.27,414.72
4,8,1,849,5,73.80,19.31,369.00
1,1,2,872,4,62.81,2.36,251.24
2,7,1,1043,5,72.84,7.66,364.20
5,9,4,1089,4,16.44,35.11,65.76
6,1,3,995,10,75.85,16.49,758.50
1,5,3,916,3,41.94,39.44,125.82
2,10,3,895,9,91.78,42.62,826.02
4,7,2,940,10,20.43,47.89,204.30
1,1,2,891,9,44.08,50.40,396.72
5,5,2,1028,5,35.37,17.16,176.85
6,1,4,1020,3,10.81,1.12,32.43
6,5,3,974,10,99.97,11.54,999.70
1,6,2,772,5,50.69,1.23,253.45
1,9,1,770,9,45.64,9.31,410.76
1,3,1,945,2,86.84,44.61,173.68
4,3,2,926,7,35.51,31.40,248.57
1,7,4,843,4,79.14,2.13,316.56
3,1,2,875,3,18.29,10.98,54.87
5,2,1,993,7,87.55,1.25,612.85
1,5,4,854,5,7.31,45.14,36.55
1,7,4,877,9,56.86,40.64,511.74
6,6,2,760,5,17.35,47.57,86.75
1,10,2,911,8,49.33,29.89,394.64
1,2,2,911,3,83.68,29.76,251.04
6,5,4,833,5,81.07,26.30,405.35
4,6,1,886,8,30.48,9.13,243.84
4,8,3,745,4,7.55,38.61,30.20
2,4,2,799,7,78.05,30.21,546.35
5,8,4,760,10,23.97,29.10,239.70
2,10,2,770,9,78.14,17.62,703.26
6,9,1,899,1,72.98,6.33,72.98
5,4,2,843,7,28.41,15.45,198.87
2,3,4,822,9,36.65,11.81,329.85
6,5,3,960,5,27.90,46.22,139.50
6,1,4,794,2,50.19,47.41,100.38
4,9,1,1032,8,69.58,8.12,556.64
4,9,1,977,1,13.18,26.69,13.18
3,9,1,875,2,19.22,16.97,38.44
1,9,3,772,1,57.47,31.19,57.47
3,10,2,970,7,47.29,27.49,331.03
4,5,4,994,1,1.59,40.21,1.59
4,5,4,945,7,21.68,39.82,151.76
4,7,2,754,10,7.96,12.10,79.60
3,9,1,1000,9,34.72,18.78,312.48
1,4,2,965,4,35.08,44.25,140.32
3,8,2,905,8,63.66,31.44,509.28
1,3,3,876,4,92.99,26.71,371.96
3,2,3,1058,4,89.91,45.93,359.64
1,5,4,946,3,22.36,11.10,67.08
3,10,4,994,3,63.74,1.29,191.22
6,5,4,957,3,58.82,1.64,176.46
1,4,3,756,2,6.48,35.51,12.96
3,7,4,778,9,71.67,45.42,645.03
2,7,1,1089,3,26.20,22.75,78.60
4,6,3,954,9,79.71,10.69,717.39
5,7,3,733,7,30.58,12.99,214.06
4,5,2,800,6,69.37,28.79,416.22
3,4,4,1022,8,73.84,7.39,590.72
4,5,3,940,8,60.54,13.67,484.32
4,2,2,904,6,73.82,30.68,442.92
1,8,1,753,10,54.37,34.27,543.70
3,4,3,942,4,46.21,43.70,184.84
2,3,1,909,8,44.86,30.83,358.88
4,2,1,1030,10,88.23,35.50,882.30
3,1,1,1091,1,76.10,22.19,76.10
3,9,2,954,3,92.27,2.19,276.81
1,7,3,896,9,8.72,22.29,78.48
2,6,1,789,6,100.53,8.95,603.18
1,7,4,1061,4,56.20,31.68,224.80
5,2,3,1085,3,12.68,36.79,38.04
4,1,4,737,9,24.59,5.87,221.31
6,10,4,1025,3,67.60,9.23,202.80
3,7,2,993,1,12.18,46.41,12.18
2,1,3,1066,10,91.70,58.64,638.26
4,2,1,756,3,74.71,12.16,224.13
5,7,3,1037,4,70.38,23.85,281.52
6,10,1,838,9,45.38,10.83,408.42
2,4,3,832,5,28.10,38.87,140.50
3,7,3,1055,3,53.67,7.57,161.01
1,10,1,882,5,21.45,49.21,107.25
5,1,3,1032,8,98.52,32.99,788.16
5,7,3,962,6,68.29,10.85,409.74
1,9,2,900,4,72.50,35.90,290.00
6,4,4,877,4,97.95,20.91,391.80
3,6,2,935,9,96.60,20.92,869.40
4,4,4,1071,6,8.47,6.44,50.82
5,10,1,891,7,65.08,20.65,455.56
3,8,4,1071,2,89.76,29.21,179.52
3,4,4,1083,1,85.21,12.76,85.21
3,9,4,792,8,21.86,7.94,174.88
4,10,1,781,2,38.12,37.06,76.24
6,6,4,837,7,31.55,10.44,220.85
6,4,3,1022,4,18.74,28.93,74.96
6,9,2,1017,4,24.23,27.36,96.92
2,4,4,994,7,2.31,13.60,16.17
1,1,2,1068,2,40.14,43.60,80.28
1,5,2,878,5,96.13,15.51,480.65
3,3,3,816,1,85.86,50.72,85.86
4,5,4,780,8,91.76,27.57,734.08
4,8,3,926,6,43.20,46.48,259.20
2,8,4,757,7,91.90,48.39,643.30
2,2,4,983,6,16.00,48.08,96.00
3,3,2,894,8,49.79,35.19,398.32
3,6,2,815,6,43.87,32.83,263.22
3,5,2,1085,9,62.64,35.85,563.76
5,10,2,747,3,16.59,49.77,49.77
6,7,3,1076,4,73.49,20.53,293.96
1,3,1,849,4,18.27,7.93,73.08
6,6,4,909,2,27.44,34.17,54.88
3,10,1,781,10,77.45,37.74,774.50
3,9,2,915,4,30.21,24.22,120.84
1,4,3,881,5,26.83,29.50,134.15
5,6,3,900,8,21.86,3.92,174.88
3,3,4,1053,7,10.86,26.35,76.02
4,10,2,790,7,66.42,9.84,464.94
4,2,1,878,2,18.75,6.53,37.50
1,1,4,853,1,46.88,8.87,46.88
5,7,4,889,10,85.52,24.11,855.20
3,3,3,926,3,76.92,37.22,230.76
1,9,3,824,1,58.42,14.06,58.42
3,8,3,1051,6,98.32,5.87,589.92
4,8,3,786,6,25.50,48.33,153.00
3,5,4,798,7,2.17,4.77,15.19
6,3,4,854,8,98.33,32.33,786.64
4,7,3,808,5,76.15,8.24,380.75
4,7,2,1039,2,14.96,33.39,29.92
5,2,2,1014,5,7.58,6.74,37.90
5,3,1,990,9,36.39,34.67,327.51
1,9,4,869,9,13.37,11.51,120.33
1,8,3,1066,1,34.93,8.42,34.93
1,3,2,863,3,67.22,44.85,201.66
6,9,4,843,2,100.17,34.52,200.34
3,10,4,797,2,24.77,3.84,49.54
5,5,1,1081,6,34.60,12.45,207.60
2,6,3,1084,1,22.44,43.90,22.44
4,6,3,910,2,36.70,2.39,73.40
1,1,4,821,5,73.09,38.61,365.45
1,10,3,1012,8,9.49,47.90,75.92
4,8,3,941,9,87.76,24.64,789.84
4,8,2,945,8,37.88,9.24,303.04
1,5,3,987,8,85.35,17.44,682.80
5,8,4,775,6,49.78,21.96,298.68
4,2,3,922,6,68.17,39.65,409.02
5,2,2,917,6,34.40,38.58,206.40
5,6,4,971,8,99.05,7.83,792.40
4,10,4,1011,3,6.72,13.66,20.16
5,10,1,792,1,35.96,46.17,35.96
3,5,2,1025,1,15.36,16.24,15.36
3,9,3,934,6,44.90,12.16,269.40
6,10,1,827,6,10.69,35.41,64.14
5,6,3,801,1,70.45,43.55,70.45
3,1,4,798,9,22.97,21.49,206.73
6,10,3,984,1,45.83,46.95,45.83
1,10,4,794,2,48.31,10.18,96.62
2,10,4,848,5,100.09,21.92,500.45
2,10,1,773,9,87.40,49.26,786.60
1,7,2,1088,10,75.47,26.88,754.70
6,6,3,943,1,74.42,6.82,74.42
3,3,4,892,4,76.91,46.18,307.64
2,1,2,930,1,7.29,33.22,7.29
3,7,2,819,10,73.22,5.27,732.20
1,1,4,805,2,76.47,21.86,152.94
1,4,1,1011,7,12.30,14.63,86.10
5,3,1,1095,7,23.11,7.69,161.77
6,8,1,768,9,18.86,46.31,169.74
4,6,4,832,3,29.65,23.58,88.95
1,10,3,760,8,82.04,4.22,656.32
6,9,4,760,5,46.03,43.83,230.15
2,7,2,1039,2,82.66,26.20,165.32
6,5,2,976,8,54.97,33.46,439.76
4,9,1,950,10,61.31,49.32,613.10
4,6,1,826,6,39.97,49.34,239.82
1,7,4,1095,4,98.34,39.33,393.36
6,4,3,941,3,77.91,44.28,233.73
5,1,3,1024,1,100.52,13.06,100.52
2,1,2,1085,7,98.62,45.13,690.34
1,2,2,838,5,43.60,5.67,218.00
4,7,2,1012,5,80.44,2.28,402.20
2,6,2,991,17,102.49,28.99,732.28
1,5,1,1063,4,39.52,35.95,158.08
1,7,4,1058,3,64.88,49.68,194.64
5,2,4,921,10,11.39,38.55,113.90
3,8,1,1069,2,49.10,12.33,98.20
5,9,3,1012,5,8.38,48.70,41.90
5,5,4,1031,9,34.82,36.90,313.38
2,9,4,1077,2,95.30,26.83,190.60
1,3,4,927,6,53.76,32.28,322.56
4,9,3,987,4,32.80,43.03,131.20
5,4,1,933,6,30.92,46.47,185.52
3,8,2,824,4,43.20,8.42,172.80
3,6,4,1009,4,2.36,19.33,9.44
2,4,2,949,7,57.94,26.35,405.58
3,3,3,884,9,64.92,34.21,584.28
4,8,2,893,9,85.52,34.66,769.68
6,3,1,734,8,59.22,17.34,473.76
4,2,4,886,8,38.50,32.12,308.00
6,10,2,933,5,61.62,36.47,308.10
5,4,4,919,8,64.23,5.25,513.84
2,5,4,1054,9,94.34,42.51,849.06
4,6,4,779,10,33.00,27.34,330.00
2,9,4,822,7,68.59,30.89,480.13
1,1,4,965,4,2.16,7.05,8.64
5,5,2,870,8,23.38,34.05,187.04
1,7,4,965,8,24.98,22.78,199.84
4,1,2,763,2,100.52,22.84,201.04
2,10,3,1019,2,8.66,16.71,17.32
6,10,4,818,8,2.28,31.60,18.24
5,4,2,1047,8,79.66,34.59,637.28
1,4,1,876,9,69.69,20.99,627.21
5,1,4,900,4,99.16,10.28,396.64
1,5,2,827,9,85.20,25.41,766.80
1,7,1,859,6,46.23,8.18,277.38
2,8,4,1047,2,2.03,31.51,4.06
1,6,1,1038,1,87.14,21.34,87.14
4,7,1,946,6,66.62,27.48,399.72
1,1,4,909,4,32.65,41.57,130.60
3,10,1,928,7,43.91,22.73,307.37
3,2,1,827,7,90.55,28.87,633.85
5,10,4,793,6,91.80,13.62,550.80
3,10,4,967,7,5.34,17.25,37.38
3,5,1,862,3,50.45,24.81,151.35
6,6,1,1087,3,65.23,5.97,195.69
4,8,4,759,7,15.13,1.27,105.91
5,6,3,782,7,67.46,17.86,472.22
5,4,2,967,5,99.67,32.09,498.35
3,10,2,975,7,100.56,12.90,703.92
3,9,3,850,7,62.21,20.77,435.47
2,10,3,888,2,90.35,37.85,180.70
1,6,4,863,6,63.25,14.95,379.50
1,6,2,1055,3,36.35,10.91,109.05
6,6,3,979,1,88.82,20.77,88.82
6,3,1,882,2,59.88,21.88,119.76
1,10,3,1045,3,29.74,41.63,89.22
4,9,2,882,6,76.28,43.07,457.68
4,10,3,741,1,93.60,38.64,93.60
6,2,2,1001,2,73.25,7.90,146.50
5,6,1,946,10,67.15,19.68,671.50
1,4,4,1046,8,68.32,39.98,546.56
4,4,4,857,6,6.30,30.84,37.80
5,8,2,1029,3,51.16,42.88,153.48
6,4,3,912,1,7.56,36.77,7.56
3,6,1,990,4,7.41,36.25,29.64
1,8,1,794,3,9.30,20.14,27.90
6,6,1,993,3,19.08,47.11,57.24
1,7,1,996,6,84.34,14.65,506.04
6,2,3,982,7,12.94,16.51,90.58
1,9,2,1017,7,46.91,36.20,328.37
4,3,1,912,6,13.79,14.98,82.74
2,10,4,978,7,42.50,33.13,297.50
4,7,3,906,6,37.02,32.43,222.12
4,8,4,801,1,83.80,28.62,83.80
4,6,4,1082,6,37.97,41.73,227.82
4,7,2,1064,6,43.40,34.32,260.40
5,8,4,986,3,52.46,10.40,157.38
5,4,2,773,8,58.90,15.43,471.20
3,1,2,984,6,46.62,9.25,279.72
2,8,4,791,6,16.91,10.76,101.46
1,3,4,756,10,50.90,17.88,509.00
5,1,1,758,6,39.66,32.60,237.96
4,5,3,1022,5,22.71,23.13,113.55
5,7,4,933,10,99.49,46.70,994.90
3,3,2,790,9,72.07,10.50,648.63
5,9,1,924,7,90.76,21.58,635.32
3,10,4,896,7,74.62,26.16,522.34
1,8,3,856,2,65.56,41.24,131.12
3,2,1,898,5,48.82,12.47,244.10
2,4,4,895,7,92.64,8.32,648.48
2,4,1,863,3,37.56,7.79,112.68
1,9,3,894,3,18.61,35.15,55.83
2,8,3,917,3,60.11,30.84,180.33
3,5,1,1047,8,30.62,25.26,244.96
6,6,3,852,9,34.37,24.79,309.33
6,9,2,746,1,30.26,12.48,30.26
6,10,2,1018,8,92.45,10.01,739.60
1,7,3,996,1,69.92,42.73,69.92
4,8,1,919,3,94.70,22.47,284.10
1,4,3,772,3,71.36,12.04,214.08
6,8,4,851,1,56.07,36.39,56.07
3,5,1,774,7,66.26,39.59,463.82
3,3,1,934,6,68.78,40.03,412.68
3,4,1,974,2,12.93,50.44,25.86
5,5,4,1038,8,8.69,33.69,69.52
2,1,4,865,8,72.99,16.92,583.92
5,1,1,840,1,53.96,45.27,53.96
5,5,2,743,4,15.98,19.99,63.92
4,1,4,1044,5,48.71,30.57,243.55
6,4,2,789,3,62.97,20.84,188.91
1,1,3,959,9,43.15,49.60,388.35
1,2,3,918,4,31.70,11.06,126.80
1,3,4,866,4,54.33,36.37,217.32
3,1,4,804,5,87.33,22.87,436.65
3,6,2,890,3,47.99,23.58,143.97
6,10,3,734,7,90.36,35.36,632.52
1,9,1,1076,8,59.03,41.09,472.24
4,5,2,1006,8,93.12,32.51,744.96
5,1,2,994,4,15.31,38.24,61.24
3,5,2,875,9,93.81,47.29,844.29
1,10,4,938,6,49.47,13.06,296.82
4,4,2,1082,4,19.19,31.17,76.76
5,6,3,808,6,89.62,33.52,537.72
2,5,1,1010,4,8.64,40.23,34.56
5,3,2,972,4,99.56,26.92,398.24
2,5,3,1013,9,44.17,12.94,397.53
5,5,2,778,8,27.23,32.24,217.84
4,6,1,773,8,43.59,12.94,348.72
2,8,1,817,9,32.63,17.72,293.67
3,8,1,960,1,70.35,40.19,70.35
1,10,2,1077,6,85.41,35.47,512.46
1,1,1,1091,7,6.94,33.98,48.58
2,8,4,1058,10,7.73,1.32,77.30
4,1,2,837,9,47.43,27.28,426.87
5,3,1,945,10,47.14,25.31,471.40
2,10,4,1071,8,44.68,10.34,357.44
2,7,4,733,10,43.53,15.85,435.30
1,8,1,860,5,60.80,23.37,304.00
6,6,4,829,4,81.38,7.60,325.52
6,4,1,758,5,1.08,43.47,5.40
2,2,4,916,8,26.27,14.55,210.16
1,5,2,804,8,82.13,49.72,657.04
5,2,3,947,3,42.11,21.45,126.33
2,6,4,1075,1,83.11,15.25,83.11
5,1,4,1027,10,26.04,18.76,260.40
1,6,4,815,1,87.61,49.44,87.61
2,9,2,870,10,76.56,14.42,765.60
2,2,4,1096,5,13.05,4.72,65.25
6,4,4,766,10,36.56,45.15,365.60
2,7,1,891,10,2.28,9.57,22.80
3,6,1,827,6,15.90,13.08,95.40
3,5,3,919,8,83.30,25.88,666.40
1,6,4,1076,6,25.86,17.30,155.16
5,7,3,911,7,38.67,23.09,270.69
5,2,4,932,10,14.20,40.07,142.00
4,6,1,853,9,43.01,12.37,387.09
4,1,4,925,4,7.34,8.74,29.36
4,10,2,839,7,7.78,34.98,54.46
6,9,4,968,8,60.64,21.99,485.12
3,9,4,979,2,98.38,49.98,196.76
6,5,1,782,3,50.65,41.18,151.95
5,3,2,996,8,27.04,7.50,216.32
6,1,3,771,4,86.30,11.46,345.20
6,7,2,914,3,94.63,36.01,283.89
